LTE_LL_7,LTE_EE_7,LTE_SS_7,LTE_LE_7,LTE_ES_7,LTE_LS_7,label
336048.476171326,1999.5166402352788,260.80667356833067,15502.108041830488,667.9813374687967,3013.069698387308,nordicum
333682.47927637486,2202.3372317399044,277.91817154891044,17361.678964315463,716.235710395324,3237.755166254244,nordicum
326266.487426352,2089.51122876328,280.8598489424774,15689.92180604282,708.6093695454545,3170.592370591441,Eupenicillium osmophilum
302084.8279515968,3417.7043345670672,422.45078243535886,20336.87883733961,1156.758746308599,5833.996873348939,ulaiense
249475.1041174191,3848.717199575317,540.60418677951,26217.26371072764,1308.8326873063063,5692.631327698181,lumpii
331260.17084105854,2501.9114384274308,318.5984890350477,18784.75220262409,819.9505124080929,3815.432017410345,thymicola
291877.50580927887,1693.672674641499,185.0482160510449,13608.31354343596,523.0806004664067,2753.004465105513,freii
300058.09901618445,1974.9455875031504,303.2605477597645,12444.81235408844,752.0227713426789,3565.925100319482,nalgiovense
257643.60702537053,1703.1714049417646,214.8800111655232,13831.060044836797,564.3323310818846,2900.476561589976,palitans
307364.4968045938,899.9146853350741,100.79247689998596,8861.406037338136,267.673011339916,1405.923867718218,Eupenicillium crustaceum
311660.0852620362,1773.9762003735048,287.59270034963225,12215.00526432048,693.4750694777977,3087.5901929512197,scabrosum
345427.45973168703,709.1823936214878,89.34276858426563,7444.329005655149,231.9030920861922,1162.856758054043,nalgiovense
316078.3672820984,2153.482975304684,333.3671584427545,14526.316411669814,817.3918397860491,3792.766643096425,radicicola
337265.9991888713,941.7968396147204,126.55681330456876,7358.882703232313,325.04830643891194,1519.939588679073,paecilomyoforme
311096.6232375567,2159.2275247875023,349.4033089595438,13972.2232051955,840.1869796881177,3826.764751672265,hordei
329793.4215254199,1562.7931553297633,214.32953355529173,12893.235528840378,546.9807387272252,2533.8919205120137,Eupenicillium osmophilum
273373.9318878583,1773.4340082000354,254.31245301897653,12330.478069383533,627.4618385606207,2924.382475532376,dipodomyicola
314580.83939132973,1559.1301048628704,226.3142514597417,10426.24433194799,572.548278679872,2650.1005842508885,solitum
254218.59058995752,2869.869607829081,432.1970966879434,18623.782022038336,1074.0205817159726,5112.298291574731,flavigenum
312506.24701095023,965.6491768565186,134.40148993983243,8651.203917935778,340.5534215680425,1617.2981073493534,gladioli
314550.65701173083,1854.3389256478083,287.245398436155,10022.489125178998,713.2559548534982,3179.6564106583323,italicum
245908.3000035529,4334.958124854259,594.3164288007574,25540.300337002,1563.0530672093607,7981.358934704036,venetum
336776.54850414523,1387.2183537886085,175.4331659733844,12028.085027715992,450.1506723844133,2094.507991173756,nalgiovense
317768.52902819385,1029.6310029960064,144.26523638013273,9289.158540369854,361.8153222191519,1751.799841633925,gladioli
269650.0885916631,1010.81757293689,148.28509680949892,7638.947834012712,370.16443257802007,1894.8627655380983,roqueforti
294058.180104521,798.5644555166466,104.86470990745352,6735.9326094259495,274.6151257598293,1395.7959375536147,Eupenicillium crustaceum
295582.6300587383,1878.7925455824209,266.71159930884585,15184.679143475292,656.7720501835473,3138.2513274951043,dipodomyis
284912.6894549842,1298.4895672249393,210.5512347391825,9332.991450316214,503.892153873688,2194.8369467079506,olsonii
265910.7279657328,2764.0776752224765,416.6955711463877,17337.95191720642,1031.7984938674,4908.457605933761,tricolor
256582.6862551134,1805.9609280368504,294.981581339388,10676.214761229054,690.3838939796484,2929.1784505743844,paneum
311256.39423444046,1946.836834432552,299.2788867586316,13909.745227955227,726.4459865281578,3329.35760605968,formosanum
304771.1220237178,1965.9662829045872,287.87158164193755,11004.816215913434,730.8187601168399,3330.290388396227,italicum
299639.5995645762,2181.849968872075,341.1953262856354,13248.309166592664,840.5587926119318,3972.807611482433,nalgiovense
253189.37424318944,3792.212063834743,521.004051362367,25875.87241725999,1274.0759033500262,5370.574689060353,lumpii
304989.8005536446,960.3842347294312,105.01377150260603,9152.415335666248,286.91812403692586,1515.497601405686,Eupenicillium crustaceum
314464.1888331434,1983.8952637318896,312.65948673901863,13394.538057610656,765.4318766007777,3348.4664088700547,scabrosum
315489.01391637267,1492.333281377968,181.90641939378244,12617.91363674206,477.3138678671239,2494.247407919485,percisinum
285849.8737581109,1005.7441773404364,144.292166686988,8735.550569908712,352.6310211073072,1795.6509827124407,harmonense
339429.22883622564,1088.4962874650432,145.19597334767508,8061.340922336767,374.0323640536343,1737.2290173743704,paecilomyoforme
255445.8738624069,2572.899806460093,419.0372509042549,17006.94084477672,996.5092540041848,4502.115689069797,flavigenum
298716.71419725305,3002.608719385865,471.79706010801584,16838.412010911503,1161.129738667868,5046.083995472764,glandicola
262175.6118578328,2694.881841304174,401.1517341977373,17014.304659736743,1000.4081440114212,4819.013748184965,tricolor
297119.33391988964,1395.0347331895694,196.75889086446767,12419.798513593138,489.2770456882352,2351.628506456735,mononematosum
337387.54308099113,1234.878397515318,152.9187488504925,11738.37929467232,404.766764950093,2010.9280459493448,nalgiovense
311419.1662760276,1380.7208259388117,183.31048284038093,9784.966725653278,466.5459110756764,2069.078324129027,formosanum
261821.95392788592,1866.4012402068297,235.7856451044631,14466.3059254925,618.0641282748852,3091.782399637593,palitans
355719.088745697,2322.7684354320963,311.62527219058654,16181.158586931651,800.7436386552847,3816.4998868083912,entromorphobium
314476.8162684585,1726.4269397191904,227.50603481104827,11924.143130927589,583.7233032182683,2620.536362125421,formosanum
305152.79424781154,2286.089564315412,297.4282347749499,17401.11794527536,761.5969959112424,3566.9350146326124,melanoconidium
293587.2175148743,2142.624329401784,295.4226199447158,15266.821456374724,737.9464831915043,3366.867754959693,melanoconidium
320844.526007509,965.7333946928936,135.01683919974272,7024.653866290773,339.6427972868555,1585.4739653776885,formosanum
312865.83655460825,1971.4609535847103,323.8177045358182,12846.512197576572,779.5418893516147,3547.836724825358,scabrosum
318347.63776499167,2590.7177797873533,370.41280477780873,15248.628485525503,947.077961308372,4363.230213963777,radicicola
317582.117866159,714.3159808991165,91.3692927589996,6874.636001908986,234.18736852819683,1092.494811556929,Eupenicillium molle
344467.09412172344,2002.886305687968,262.05580039499444,15205.304070671024,676.64588837513,3236.956189476555,spinulosporum
341241.002131194,1498.758262687047,187.6269111907526,14428.8405351749,481.38924495473753,2279.9214303467074,nordicum
341626.26480524725,959.3785688775574,129.39518177701885,6892.322091947823,331.1502389874963,1516.7067972660248,paecilomyoforme
257925.76682456568,2388.604111996605,403.0702352698676,15505.478087701127,964.934613231418,4379.92818886715,flavigenum
224971.45924166843,3843.860869979832,563.1731552103753,25211.01514150921,1336.4611510018717,5217.21433300649,lumpii
308273.65406906576,3643.9701876990766,453.8940197484815,21488.84620960177,1235.9173107769234,6176.368434992056,ulaiense
351356.2324586779,1082.113182620007,122.60477705758744,11134.86961255847,331.99463156730576,1718.3338923313972,gladioli
328605.4019571517,1633.0282205958738,192.67652379647373,14666.356247824788,510.0045941598575,2504.478973624714,nordicum
272964.9303129732,958.1754553690744,135.43352943660017,7026.67424211905,347.5109640241968,1665.4308455627436,roqueforti
334478.001076375,3161.918988182132,452.6812262609066,18812.202169731427,1154.564182901631,5464.514916711612,griseofulvum
330660.44636602764,1885.9057346423408,218.78460472434037,13557.378353454587,615.6009410622879,3206.533255993584,lumpii
333288.5730285541,2571.825776847635,385.4169507784083,15923.62605040542,957.2287947052504,4308.545658696434,neoechinulatum
303045.21592383867,2521.4133049824013,385.3601000832912,15964.856644120384,946.7403402086802,4257.636548708111,expansum
320214.34769998456,1009.5459371970704,132.2438537954285,7503.161554873781,342.3153605245338,1610.9533763684817,formosanum
272520.38351638685,2706.6609146912047,349.8029584123095,18347.932583113172,911.2230207781656,4552.725740681111,entromorphobium
270548.41751241684,1123.557485074097,145.58902771320874,8925.587587674705,387.407396767819,1896.0194612225323,polonicum
268029.2318272104,1434.7416785228968,198.26566684875127,9449.894126190427,510.3869483616411,2437.2982927799017,tulipae
304745.0546710378,1503.3823139294734,210.33201051774668,10374.533465173265,538.8552818982438,2474.2596191577127,solitum
310309.8411889462,2704.273643231259,420.1248968329401,17482.722152766128,1019.2716754776249,4646.305548470407,discolor
340359.57176933513,712.893934160116,92.44945721823896,7912.946954170509,234.8422889996704,1158.0279779620228,nalgiovense
347198.1977750826,792.1249621609201,91.40659060871492,8219.43760883113,246.7081598053904,1284.74291191265,Eupenicillium egyptiacum
330808.9787955487,2097.620487752705,246.5656322288948,17668.64841779937,656.7867486051778,3437.740695326496,thymicola
312645.28291691,1598.29501050699,193.5510544096538,13633.576239557711,518.3584395623676,2597.1574201380527,percisinum
296316.4494518161,1449.6154387845854,204.91593704082536,9765.642490121363,523.7748318353263,2439.2478395243397,solitum
296494.69050165353,1309.9471766530437,217.42162753584745,9241.845713625156,516.9457168359697,2224.5713533597536,olsonii
295910.53781545657,2214.03617793114,357.91991918977084,14017.385362400217,861.366065698751,3797.1570644645863,radicicola
350714.90433363704,1798.7106984426352,223.1320290811624,12941.916189393734,598.38095033761,2969.658836926136,entromorphobium
237076.16213089053,1525.1775176393403,204.40697035876735,13414.38712644598,500.3063121308116,2290.6944203878493,digitatum
323238.0077182506,1694.9707022156638,224.4134809185478,14239.452345691616,580.3830148687432,2667.8015309296693,Eupenicillium osmophilum
287683.2425381337,2274.71153623025,330.01409181368365,16305.792931402017,806.1771273363652,3693.747776642991,dipodomyis
360061.042488267,1257.675915727903,151.30711561324648,11274.900818150894,397.30562823342393,1852.8148286794917,gladioli
319388.8528972464,1387.6136925787778,203.5253161961392,12237.517547702198,506.3417404035916,2709.271463174477,mononematosum
332040.65489886067,2085.01938894156,269.6305333226304,16408.275307760567,704.7827408790939,3166.710883444552,Eupenicillium tularense
310789.66633587715,2623.597643780108,399.3638428395967,16606.96893941312,979.4981330477764,4442.234120916944,expansum
342254.5533137692,1325.4308695356708,164.2232888321051,13046.261582029336,424.8483270822671,2063.1051905012177,nordicum
292739.69629176706,1796.116901258744,294.0484156054975,10867.652632929468,694.2233903817453,2924.3406803590306,paneum
315203.6933242513,1341.1224939763802,176.806357752533,9611.200650877963,454.8584774959744,2081.168914419984,formosanum
311563.286835909,1753.888485535605,252.1299820858227,12806.491523160805,627.4064470649471,2990.069564850301,echinulatum
294510.62065165903,2049.5507987092674,318.45190590654374,13421.596401425257,771.3741222863331,3539.884895578527,polonicum
259584.53476654776,3191.032609383624,488.5980487039208,19061.827411900143,1204.429906012845,5506.3123924140455,flavigenum
309838.4719573666,2425.356903643425,375.0452094648288,15805.99101300332,915.0662415631424,4119.654108776794,discolor
255919.61296468985,2932.356336217518,387.21096251445954,18066.961791036447,1007.3602250937488,4863.287893512637,entromorphobium
311861.3460672978,1206.2425032038066,167.535364806485,8709.676350144482,420.0045879435552,1914.2544139246409,formosanum
262827.13469049154,995.5207188856556,127.14086951897416,8263.059973135205,339.6984752684216,1685.9732952748668,polonicum
265533.799202028,1271.4572281958556,186.2221088576061,8500.973899496163,468.17918948681097,2217.910882038949,tulipae
285335.8699705466,1820.5917449810115,263.06584309866724,14581.938254702854,640.8960864779274,3081.765767378241,dipodomyis
352101.4178851651,1363.856321687306,175.36571467681603,11958.63993220726,449.5311012312956,2035.3022087409745,gladioli
343150.93694021314,2078.3473630516,278.74431254178467,14961.27745688634,725.4210209431872,3577.741382725673,entromorphobium
295555.4797712612,1962.6531745389157,305.76721785794706,12809.737899148024,736.1751443942419,3316.903015865182,polonicum
360802.9311620373,585.4977298947935,72.08463735976775,6857.237813700896,190.1741498602116,994.2175306450368,Eupenicillium egyptiacum
300345.2941705892,2065.394879444379,309.2780830915584,13036.185637502267,771.9303363970421,3693.994842973328,nalgiovense
320164.4310246318,1945.2799231769463,295.7796154975484,10836.289052038082,736.6839532904709,3296.2153116437216,italicum
272885.8648606109,1756.0740297320635,231.2282001878884,14131.513449789463,599.99470655763,3014.9039496769237,palitans
313485.61247095146,2486.6083934934345,418.23929808663365,15351.198059495482,982.9541239165852,4199.429735779262,griseofulvum
337148.07686117466,2200.694157983674,286.5806803019249,16133.974542285108,746.3396626615272,3635.189774065543,spinulosporum
292382.88459889643,3555.8201390898685,461.64820493651575,20532.68172335362,1238.070536117148,6108.443459230535,ulaiense
322203.61386921053,1641.2827460913247,215.08439443842929,11512.090428680103,561.0509905822723,2696.9051351899443,hirsutum
314126.0234926628,2265.460865958777,366.1796826028,14262.05725677076,884.3669549783274,3925.897220282296,griseofulvum
230221.1759084575,1459.790992117214,194.8288952638669,13227.554251522786,470.9920503776226,2203.7985032530064,digitatum
277794.7731560577,1771.47980277071,287.7247405534425,10975.959540220872,686.327036669436,3028.1936699811085,paneum
307211.65646618826,1713.5972369242456,238.1581295890171,12135.152631869936,609.7469485284528,2999.243282265391,mononematosum
263791.53810585773,1212.1084468669092,173.27725980965084,8066.191640662694,437.9981413806808,2076.394584108745,tulipae
307041.4141037471,1077.2089456442516,147.03319679582566,9303.268561278608,374.4807528191483,1736.5295112391948,gladioli
297215.57218714664,1652.3843306979716,230.31078234485017,11940.629820064663,585.7759136453477,2873.5213265229518,mononematosum
304008.56860007363,1599.454036920216,207.90217637884265,12844.00697787854,533.4653409120481,2530.0331221463084,melanoconidium
327137.80710115965,642.1166540887083,81.17631474952317,6646.519067484596,211.0548543741321,1051.3862980734846,Eupenicillium molle
312782.58877510246,2459.117768511476,398.60691150285146,16220.342312259796,957.7208954568382,4336.760335899072,discolor
307789.5583208995,800.4758475502081,87.19757764897896,8444.457345814124,243.14844283865693,1465.9331877978088,Eupenicillium crustaceum
325778.0741118911,2986.245444823959,423.4857433368051,18015.378901456672,1086.833402428404,5145.686329927334,griseofulvum
284550.6787930933,3502.2558684460428,547.1054516061974,19876.653904354665,1337.3989389887502,5920.304648945167,glandicola
269501.71971141826,2510.164919327071,372.2814884440728,15803.033453660028,928.4453205762434,4344.141020103673,tricolor
267707.93996209145,1046.7441175276651,132.29297037382818,8695.821616800193,353.55649446120776,1731.476155799316,polonicum
335733.6389998078,2245.677931543051,341.6086848114256,14842.237489520125,852.5749988883704,3938.279382265133,neoechinulatum
267537.21434869856,3408.322578115105,467.5804681280635,21885.299308857477,1147.5728756122653,4633.9188259553775,Eupenicillium tularense
310190.93002905016,2356.442887302809,347.14243545841526,15037.793548136584,875.0714579162118,4128.778727112696,freii
320353.4284029322,537.7790066153311,70.45948910935628,6037.583204129842,176.88207078657223,795.0176232307015,Eupenicillium molle
351851.42412502674,1802.0838820203044,228.54901903168613,12914.251142425494,602.2686261527704,2948.045610364415,entromorphobium
321216.6247749664,1862.003433757764,258.9383055822656,13250.153331786669,662.5908270157081,3234.0204700879517,echinulatum
346674.1559169332,2326.980388951264,315.2840731833596,14307.411156158774,824.9548095051085,3940.4425528865727,radicicola
286777.2387160509,1137.883297206363,190.0516915451785,8715.415830520817,446.59834614868726,1966.9900249721843,flavigenum
381158.0241841447,777.9786948613342,100.91946532247894,10427.404551007836,248.39966617215333,1300.3263716866295,neoechinulatum
316091.118488316,1680.5266837292552,294.71641194207945,8901.794269785736,695.4086017375105,2921.1011207516217,venetum
278353.31916719704,1641.8948728732696,252.394833046584,9178.836142871463,620.6831550295982,2693.113914356075,hirsutum
311307.1276845599,1415.6072841164596,234.2211126812087,9913.850033606464,557.297652870373,2413.0243858256663,freii
313575.8451995368,1631.8269885362367,241.9923445402242,13095.461868933857,586.52236604734,2767.747479730331,entromorphobium
314959.0913616904,1768.459615065921,305.0367185749169,9191.833999810187,725.9350983609518,3052.4550753639624,venetum
274768.79715666006,1195.434189504451,194.1121469651392,8433.343900350554,462.0893466329269,2038.5132911954213,flavigenum
302516.4791038512,1502.728069402343,257.1461960612368,9231.992085485928,604.6812671474831,2526.188068821525,polonicum
309135.75710826245,648.7658842724587,92.71528612314502,5708.4025527457725,233.42714397997952,1277.6623765514607,harmonense
298804.7644505789,2311.1293340177667,342.0884807016928,17123.515437090162,837.266480046956,4004.1082335212936,freii
283894.4904287228,1791.2960673413156,269.2764653159675,13202.951008522894,641.4403173371327,2769.5255508402515,mononematosum
342443.39814176806,579.7651456737009,79.32349967525465,5838.421406553307,201.19259099404587,924.20340603181,Eupenicillium egyptiacum
333312.1514081086,969.0876611332136,129.44703109542573,7482.761043306356,330.6916632686074,1458.181212928814,nalgiovense
322417.9584634493,1223.113473745402,191.86207890221056,8102.04320476005,459.8831498235672,2010.696151931572,roqueforti
305323.4432452198,1446.7750282029956,261.7229714606201,8671.37853284421,602.1689394987711,2465.536115919853,polonicum
367249.7737324685,1257.032846154283,175.00883585335183,8427.073585342172,451.10743502504215,2133.269216526432,radicicola
291908.0364931742,1661.6742049073391,284.1916636989487,11229.713346817804,655.3204804104939,2781.97335218992,dipodomyicola
314810.3851654552,1474.8584004441052,184.4609481865896,12359.571111406663,473.6459883357455,2155.4127373812485,Eupenicillium crustaceum
318270.5599740808,2824.5864869685024,476.9258704339648,17127.11820519181,1125.5689985175875,4689.275981021466,glandicola
297986.497374088,2394.51144679155,304.9376438449545,15692.850448128713,803.1771930329669,3858.948858011618,entromorphobium
279437.638419784,1605.0265916800256,250.3007320336864,11274.294015506885,607.1871745545405,2637.9994050090054,nalgiovense
286409.7394275544,610.4120682969435,85.21915206196016,5002.629620800286,217.74407267804185,1030.3902845958924,harmonense
298880.3677908401,1486.199765782423,254.60975443307183,9696.56186076019,588.2360208059677,2505.423957215781,expansum
331149.74576271215,1339.2770978868118,189.2441381175593,12371.061978414851,466.79991431990567,2078.0498905869053,thymicola
288951.5397510185,1442.3286498543036,267.18386520838226,8099.741521914821,610.0549285587683,2461.3580052819216,polonicum
365823.82537363,1307.368274430848,174.28611311882136,10890.76827773912,445.82755211023925,2025.831546732692,nordicum
274304.31314935733,1315.128326020561,260.98961209142146,7931.790387970649,577.6655876231246,2325.33111216592,olsonii
295637.4807043468,1578.942185180964,221.0625888717592,11355.715096045718,551.5584380260018,2722.343335300689,sclerotigenum
301398.29090855137,1653.9459592995436,308.8065788751361,11278.600418251272,690.8042577902274,2799.405628478172,griseofulvum
345141.689704256,1204.9692776182808,159.97474496790522,12306.64940015179,398.5841618625145,2091.364577024533,expansum
316223.80023853586,1388.4663624931666,231.48939596298112,9808.660177526148,547.7531051322765,2372.994926437519,freii
295257.4994200636,940.413878213884,136.58765690116908,7696.749377761362,336.34872836745853,1464.8439369054192,percisinum
321354.32519632595,1146.8754632914597,137.57539787331163,11707.39209622996,359.0065103322571,1794.7838334719586,Eupenicillium crustaceum
296044.93490339787,1573.9321883261262,273.7146232353312,10164.41330137665,627.6062945659985,2649.329577624271,dipodomyicola
271056.601283273,1574.614586033907,253.51628619393048,9794.167359939562,595.9714139050682,2498.460880371337,expansum
291655.3043372787,939.0880200492932,141.26813882292385,6096.113502352956,346.85609734588945,1499.2453132338758,hordei
338299.75497532426,880.5666506086303,125.70524529718702,8106.039030553427,311.338559494563,1378.3981714386862,radicicola
277959.22161264776,833.6687783933744,135.84722776016983,5538.54351443662,324.927474609005,1381.5965252726498,hordei
297103.69039811846,2391.0811168172445,339.26453893352567,17798.55940909727,839.1023619468,3974.0252792195306,freii
320827.84346699045,1365.156915608704,175.8612967272358,11776.611163560872,452.2910174452724,2098.594195833258,mononematosum
293016.19380109734,1544.423097567082,256.552680679117,10354.210179163723,602.0536980414681,2672.753034341939,expansum
285645.4160614666,1251.8214783993835,224.6500806423213,8460.985962347619,511.86073539901446,2123.3192581510343,expansum
340771.30043124506,1126.7982178734178,161.49205407177942,8229.550886395438,403.266095386472,1772.9694963526472,spinulosporum
293317.4810230477,2202.2933439962944,346.6227184235558,15391.733796940713,834.3032692952497,3913.46732975515,freii
341780.75521508843,1639.990183905314,232.0593219968115,14929.7275474854,570.9797454456223,2388.1329741062773,Eupenicillium tularense
276177.6051128108,1494.3757909296885,236.74177800997057,8392.389475406417,574.8293948910887,2496.9523763000398,hirsutum
284019.3042359649,1653.976074926893,297.3359840058742,11538.552536609524,671.8707118029961,2772.038145737414,griseofulvum
366893.5065394534,1627.5187271469988,223.6741419059123,11906.810542849476,563.2704083709548,2488.7099467541684,nordicum
356409.40528718295,1786.8935286268477,242.57781566502788,13163.25294708944,613.3299181892482,2701.668551597483,nordicum
360348.9063146599,1334.257829010175,180.1521649032878,12362.050944473802,453.7396469149757,1896.6092533680703,Eupenicillium osmophilum
282356.77252595243,1405.8275174657535,222.77221399098428,8823.559499528355,545.813132202522,2429.609250167728,ulaiense
299120.4253731076,1267.8685861089702,183.63292293237492,9483.693890212126,456.7466025281002,2032.435566261498,lumpii
325235.79139578185,1832.145046358924,257.019836036446,14090.917439974792,640.3672067590387,2784.6724163473336,thymicola
300452.82101371256,2305.924473831631,360.8521305751381,15210.99375859858,860.5436669160076,3775.903307716852,freii
334796.9338397646,1215.4024072147658,167.3761165832939,8665.241540756597,417.7644275046242,1769.5396414736172,nalgiovense
279435.7801015768,1276.3433857698474,211.43222078097511,9532.835958563322,500.1488597546153,2115.1124654027585,palitans
343646.99329514446,1294.6581366297962,182.02097031230187,11140.050974845732,447.4360086493455,1973.4224660420723,Eupenicillium crustaceum
316284.59416920063,1176.0798412852432,174.73520470471578,9556.450553760164,427.1661637897881,1891.6941211465996,scabrosum
332366.0603042922,757.9955690564673,100.52147461461205,6491.928062911815,259.1533944372535,1182.74933927587,nalgiovense
356468.1806683678,1524.2136517106055,200.81634650963215,10322.187174010289,523.2931506255388,2421.436296839654,radicicola
346289.58184035646,932.1692021543366,133.9006511366589,6065.772591104123,337.7655568232526,1530.562401815996,paecilomyoforme
280972.17121925903,1003.2295833057497,152.19324746672595,6677.9568290567,374.84322337668254,1649.9893821100404,hordei
359996.5568662286,1214.5366472674075,164.48472215443664,11736.300762844228,414.0902482003223,1738.1344139820349,Eupenicillium osmophilum
283323.7541880792,1900.7416436241103,293.53784793475273,12011.82156507626,705.3530370614538,3051.8798224319157,dipodomyicola
301750.57078872656,1106.4653472445766,162.97215723139047,8002.184188161871,404.7096833144775,1815.4753390901487,solitum
276555.2285836129,1084.2533160708272,186.02034265899988,7702.850123366479,432.8839609513634,1888.794307997056,flavigenum
352257.6800790732,1175.0801931263852,154.15069725058612,9922.66614942627,385.990417908505,1629.051654610582,gladioli
318198.8323886171,1942.228916093469,327.7870168376767,10059.856838663844,783.8448882118757,3326.638512743645,venetum
281634.89636060805,1522.1055060386946,242.0124614875011,10758.501885494745,584.5835261184341,2540.7940994067167,nalgiovense
